file_name,family,apk_size,permission_count,api_count,opcode_count,intent_count
4671431fda45b972fc06bb2f4cbb717905d293e02fe29fc9c00a2765cd34ea07.2b421537b9d8d85a4e39c3864d5eb12d,SMS,70378.0,9.0,45.0,2056.0,4.0
4712131f379a10e66159df1f72bd0f04e51f6c660841292773d0bce15ad940cd.2dc4ff5618244dc9a73d9a73d3877c53,SMS,75770.0,10.0,43.0,2219.0,3.0
46a20f36306a128a92d810a01d13f1ef6f0d646e9cfbe55d2ebf8d0879ce0515.4f9b0d2f2b2a36d8588bbca08908f00e,SMS,47171.0,9.0,41.0,1602.0,4.0
46a178fbc837894c0128c73e9ef0c2d0cd12c8aa8dd98696cef35852b75d5051.18c5c22732000f481a9a30189c333de9,SMS,62093.0,6.0,49.0,2300.0,4.0
4740ec075b55ae1f1af1315826b3d4cb795c18b58ad6762a444990f5ee878ae3.ddc8022e1208b2182e3cf64251b15e07,SMS,79105.0,10.0,43.0,2242.0,3.0
47036ce52e9ba7b3979afd1666b0c23c7cc63a3ce5f4c0207c37ade9e99dbfcf.aea5fc062a330bca6cccba42cd323602,SMS,17969.0,12.0,16.0,1116.0,5.0
4763edb14f63a501e5e92f8563779d30fd2858d2d2371595b19a8166b93b4181.b154739e9599a3bcd55ce5d3adea5856,SMS,50029.0,11.0,9.0,559.0,4.0
46e260ecd27db5461e2c9664e3dcf64a90e201481b54322fc5d75e84b882fec4.020b60997677f17518d29cb433f10fe1,SMS,185358.0,11.0,22.0,3000.0,4.0
47099f05da249ad7a5f2caa834593c438a34ccece3f9f15a244c970f13dd396d.df28b21d0aeb4ccbffb111aadf9e6870,SMS,271649.0,13.0,94.0,3000.0,5.0
46f85730e35f42b3523214a2b233379a711e99c4d9e4330d26f689e7a937758d.72754bfcb756e40d3116df6d711dc6ca,SMS,159931.0,12.0,104.0,3000.0,7.0
46f58cb79bdc10524bdc82ebd13776c81696f8917c8288f4f92719e271fcde60.8f7314f958f553b19ef5d00a5dcaf616,SMS,913811.0,13.0,106.0,3000.0,6.0
46c6c909c70a1e4a918d2f0ff6b74087ae1e6b4b8c5bba66d0eaa2c8fbd624ca.34027f14b7921902b203ca87066de0bf,SMS,645826.0,13.0,26.0,3000.0,7.0
46a97c778887c274d69f5b206f24b3b8509394a64d35de5b38d59c8211d7dbf9.16351b662c7391d452b389f039dd327b,SMS,324795.0,17.0,15.0,3000.0,4.0
469b73b8d0acf1d47a704e6f6aa2e4bc3da44b1356dedaf68f6ec8c9999e6d54.8d9bb108913f3545b00e1ce86dbd5fec,SMS,313551.0,15.0,157.0,3000.0,11.0
4773a0be1b762f855c29026e9e8875edbfcd2b34ea5008ba46a14f0087fdc88e.504182058d7ac9aff6bbe792a6ec1a93,SMS,477662.0,9.0,92.0,3000.0,6.0
477513eaeabe560445b980f5c384297a35ba290797f160d3ec3c75dbcecb8cc3.0058ef7d69d872316d4e422d7697d872,SMS,192299.0,13.0,128.0,3000.0,4.0
46fcfd232e17e649acd2997142cef963b9e7fa955e1d35023304ee4337167878.3aff2e3b31b179593b522103ac42642c,SMS,96167.0,12.0,99.0,3000.0,2.0
236f2d5510e16debfb060dd875e8399b4d3f41b5f6f99b4043c95d791a03956f.2d4b931cae0f2fc2ec7cbacb4be201c4,SMS,1377208.0,4.0,58.0,2838.0,1.0
4900ed19a6e76964c9f2955c76e94e480ad96740d4d85575dcb4c1aafa7773e8.584da0f5eee2a9d83d8600cc971c5d12,SMS,456124.0,9.0,92.0,3000.0,6.0
4890393f2ed3dd7262150b22aff43b1199e55ecd3ba873f2b3e517b25777b095.64501996ad8e30fdef3b1a4a29ba7a70,SMS,477683.0,9.0,92.0,3000.0,6.0
48e76fddc6abdf258333cb02d57943a3410dd5d81da14e6b2af27793ba01dfd4.5691a6aa3d6333cbfc3aaff46d5ff470,SMS,673927.0,16.0,414.0,3000.0,2.0
48db60d0a72f38f228b66489b77666aae141c6f782293281cf68575f5b904670.671a64fce40fbc22276b389df5294f71,SMS,210249.0,9.0,95.0,3000.0,6.0
48c2ae5b05a1bf68368861d1257e862e7c83982ae287ecbe774d3249e0abd18f.56c9c95a932c51b8df144f7ed4a9f1d3,SMS,477653.0,9.0,92.0,3000.0,6.0
48bf1c8ed0609c22fde06f9c256eeec42453ae89c6341bc90cfaedbda3612158.636a3d3a1aa54bab2405c405541e35b3,SMS,641185.0,9.0,95.0,3000.0,6.0
48ce4c6b03b31fc2350538ab07ab0b46f3b1ad6b8cd9ed9bfa946db45049a284.f23e8c4ab349c9701bdb5e53283bc62c,SMS,407166.0,19.0,15.0,3000.0,5.0
48a880711b954d1cdcf11566a9181ced51213e9bc1e7521c46f88824b7e83f5a.ba400d85effdc730783ebb3b8c0908c0,SMS,256407.0,10.0,83.0,3000.0,5.0
494845b22d27a359621461d84becbfe7838e2b193ea79d71ab9bad3cf95fd29e.f7a0df23f83a8a0c3ebbb20ec7ca3894,SMS,62022.0,6.0,49.0,2301.0,4.0
492b1c36a44cc575cc0a5ee660be7d2003e8317f5c91927ac7a709b36cc07787.a7b914e41b1a836bb639a37eda422b0e,SMS,531316.0,15.0,157.0,3000.0,11.0
4881a4195977a1977c5f6fc30f31facdcdd5a666452a706b3ef33c074916fbff.b0ecfe4d320afb654343156b489c7252,SMS,151408.0,2.0,61.0,1643.0,1.0
4882874ae6d5332fc343a9b369ac92b11c258be8c007aae99b196b4980543875.602649de342594e8a55b68406d20c655,SMS,162085.0,13.0,128.0,3000.0,4.0
4884794f58fb1240e1ef084ece4d431fb7cb90e8df4cc5adcd904cc25fceb7bb.b0303d7213b38d77ae4f61033333e244,SMS,477619.0,9.0,92.0,3000.0,6.0
489b245ddc09516ab438ab3c9e0e3e5a022ab9f50995923b300157c469fd08a4.98d7e6d34c84758dbd63697d2c0a147a,SMS,255478.0,14.0,1256.0,3000.0,3.0
48fe392a63553dace40be5fa3e97bd12469a193c0069aa6825d87adfc2ae47c4.94b1a540d5f7fea0d968d6eda845f9e7,SMS,526049.0,9.0,92.0,3000.0,6.0
483ecb4420452ccbc0f1e793d54fbf6604c41d2482928435d00eddab78d312b5.01c97ed2830a91bf5c740f8cf12ce958,SMS,230437.0,17.0,15.0,3000.0,4.0
47ed7a856f662e457d0b3ad4f97e782194f29015ed1ddde80dbc8878815bbc1c.e49004538555fc8d439ca0d88c85a3f8,SMS,428583.0,17.0,15.0,3000.0,4.0
47a579638610804f3ecc1f757e2ab6b0757f439eafdb4231d0996d5886ea43e1.dd4e95daa90d9f667bc6921354be5630,SMS,40920.0,4.0,55.0,2486.0,1.0
478f1e21d4aaee87f5fac51d900ca0903c676cc20036b2c5671bf5f0d72e25a3.4dd6899c9799ce9dcacf512f2d2204e3,SMS,76852.0,4.0,129.0,3000.0,2.0
479c7de8e19ee21da6e252ca29669cbee98a2347443526cf70afdb8f4a4b37f1.26be0fca7122df266c285b725d563f60,SMS,61963.0,6.0,49.0,2279.0,4.0
478297631f33f80eb8c9e42bb5cc09a802b9c2c8f86fd2eef475e74c8a2cb927.ed30776ed1cbcc62cb9e19860b31d068,SMS,520807.0,10.0,43.0,2188.0,3.0
47b8f1b1f7c52595f79b2d3dcffb58777a254c8ffdfa4b14d3842eaa165d14cb.166d3a7841c006bd777c37c7a2b82cd1,SMS,477657.0,9.0,92.0,3000.0,6.0
484ed2ae2ae1378460eebdc97bbc6faf1eb3005d8ba86dd6f2d9c663c19c8afc.d67bcfb55505da9b749206df3b3fa43d,SMS,476960.0,9.0,92.0,3000.0,6.0
483f5fddb741d38288071c7154daa0926b383b40c2e7e9e8afe164a7bf28aca2.4fe353cc95b4247e1a2fba17a3c7d641,SMS,916579.0,9.0,95.0,3000.0,6.0
477d6be36d309723316e62aeea56ced07386c1f41606a0aff4cf5b9d65cd7892.b5fde6d4637cc13947e7182ff556bfa1,SMS,58450.0,6.0,24.0,2197.0,1.0
47e7d27053ff46840c55aa8bf92a3656a03d18e5a91a706bcb64909a0bc17fd3.6a4c62ce82f01dbd3f19a6ceddcbc699,SMS,77758.0,4.0,129.0,3000.0,2.0
482a1a35f80c325633427b5f93a2cf851b9c59e0b0ded65822438c29d35d1122.f6d484e87fb9c5eff306122bb701ac13,SMS,477797.0,27.0,101.0,3000.0,7.0
477b8d6621d6086e0f4264041a1f45de433e014fba706f0ddbbd91f9b3baef18.0e330605718555faf96aeb2a3c13bb79,SMS,178218.0,15.0,147.0,3000.0,13.0
482a929f325f28d78a190429b3850961e45e69a900ac5183a0bc008122c8a2f3.ec9679b22ea5ee307b5aa102f9824635,SMS,615848.0,5.0,19.0,3000.0,1.0
484daaa6cfffaddf4828476cc98d6e698820e997284e63dfd6ca9862bfc3b227.191e418994c948b9e5bf4a438dd218d0,SMS,343914.0,17.0,15.0,3000.0,4.0
48126cc7d2d43e78e38be344740808944c1c989e36b0d2cc1a349e0038d5a6f8.6c7ea3ea7be63099d544f0d875551cd1,SMS,440171.0,21.0,10.0,511.0,8.0
488db249405e28f930010e6427f773126e40946870f780c86dc3dd987d662fc5.a05c42b3db0ac0286d891af4d3fa3ed9,SMS,79169.0,10.0,43.0,2242.0,3.0
23704e8b4d7bb2f2ba439ea7babe02de5bc8df8e3eec336150a7ad847b15772f.46e10a5d4ca6125aacd5bd6425097c50,SMS,1437179.0,9.0,95.0,3000.0,6.0
4a7c4d2f82bfa7664be552b9348f2ee982be5c5e805565e528c4aeff23753c44.e100a67ed0848bd0f6eb0da4c88f4026,SMS,70291.0,9.0,45.0,2056.0,4.0
4aa5f1509498d9acdd79c97d5dab8b1412eab427b57c03e43cde3830aa0b1278.33e660d0d8add88a624153daa68f089b,SMS,859728.0,19.0,15.0,3000.0,5.0
4ab70651c58c9504af3909fa9035ece282b7453b0a73de470147e03dc2c07015.0f78e660e4f08cb5ea1bfc3b13fe7857,SMS,62053.0,6.0,49.0,2300.0,4.0
4aea38a2ffbe7a6ebf5292b797d5c69d9d29708ab9795f9874aa64cf0937f01d.8263f3013b3913a2c3292aedb3c4baa9,SMS,123221.0,11.0,22.0,2305.0,6.0
4b3a4b55fd78c3ddd06a28e11515580c0e2cb548de194f5852dd60d0b65c1a5e.1a7830ff5e13b16cbe0117cc2eabb2a3,SMS,183517.0,5.0,19.0,3000.0,1.0
4b1a044c63aad12bbf5cb8f5092ad8c1073439d62688a49188357ce2c6d6880b.666c256d5024ab61e8622ba208ae9178,SMS,192857.0,21.0,131.0,3000.0,4.0
4a64c3fc7e65821b493d86e3850f35a2d39ffb3dc87c4279d3c9e8938aecdd36.0045ee10295661fc24e17c9c1159ae06,SMS,327069.0,9.0,92.0,3000.0,6.0
4af7bf251b3452500a063ca4974267d2d0ed83800acf03bd9c6d82123ebe81b1.353554091a3d075f1d3c9ef3f017f3d0,SMS,18008.0,12.0,16.0,1116.0,5.0
4addb60f02dcbf92a059a3c69c417d91af6cfecb0e900ffd7149fc92ab1a0d68.8c60c42119347be03aceedbecbd7739c,SMS,79116.0,10.0,43.0,2242.0,3.0
4b26b73789656c4110951c6680cfc2d26bc42dbfb7e17931ccfbe5aaba2099a3.7a0052a9901f7cc2006ecf5e128d2454,SMS,51800.0,4.0,12.0,623.0,1.0
4a6c0af1a6e7deb509aa26ba35d9c301a31f605e118ee2686c2d14f17caa0165.9a976cd39cfc23448d0a82b1616abc04,SMS,215626.0,9.0,95.0,3000.0,6.0
4b4404b794c605d685903334bf5f5d7f6c642d143201ebc65683b5cf248c0ac1.622c1e4587b13d21af549c23276cde86,SMS,70319.0,9.0,45.0,2056.0,4.0
4b22e503ba53999f77c6ce7248b91b5f7975968f83a1c9b2cecf73bf084f522a.17e6579a460715b09930e98697bd8184,SMS,510953.0,9.0,93.0,3000.0,6.0
263f4066e338288268d678fa28fb8278446be1caa20c491b9f542f5bc47169fa.1b527ab807b56627479e308fe4b3ec11,SMS,2228884.0,5.0,19.0,3000.0,1.0
4b31f34b3822df65fb9b0118e1cbb57b8922736a6dce9a8abcedbbe79f0bb9ed.ab1ad44e3682c0878f6db2b4655b0571,SMS,317267.0,19.0,15.0,3000.0,5.0
4a9449a6e1dd571e7a81a32f9a6a0a7d177b02f8b5f189d036f52ac22e716671.416c3f1bd6861555ba1f715d5fc72be4,SMS,159479.0,11.0,81.0,3000.0,3.0
4bed69836dcce199ef49c2ed204b36dbdcb2032eaed6aa9057da51fd7574115c.ae47faeb880de8951626299d364f2b56,SMS,151946.0,13.0,129.0,3000.0,4.0
4b77288be68f74d30cd3717a185cf4c3142c394d905ed844aec081d5fd4995ea.b7f48ea57e23d6ca4ce5e339234ddc96,SMS,89196.0,7.0,80.0,3000.0,4.0
495aa712d5d61d653699fa61552862d98410b5a408de077b0b216a1a6c68a408.2fd7859c2a9948fff74efca571a2b964,SMS,477659.0,9.0,92.0,3000.0,6.0
25d7155bc0b84c697b9628190a57fcb55789def082940cfeaa9937e410af3147.77a89561ff960525f2fe6e058eafe908,SMS,1687397.0,1.0,19.0,3000.0,1.0
4a3ded36e0c707ed834d43e8b7cb051fe2a1990d43bf1f7835075e1cd6496fc4.7d54f9db54d082581d626faea2a57b2c,SMS,250007.0,15.0,147.0,3000.0,13.0
4a0ef9620ac52b3c4f15f232ac51efef4df22ab51b83025512fe99f09400be55.7443ad3e7ea8569d979cb327ff62f8c9,SMS,819041.0,27.0,101.0,3000.0,7.0
496ac69cbad3b52544d532f4a7241bc2de4a1c228c0fc6b2110a2ef29dbe560b.385e22d940f9b5670aaa7251bd0c37a9,SMS,183920.0,5.0,19.0,3000.0,1.0
4a0e11b2f300d9c6254bdd5efb5d09e30af4a16d2203fc841aaf79e77bc0902d.a101dee7979aa75d9bbe6ff2661dbe4b,SMS,207969.0,11.0,85.0,3000.0,7.0
4994240d5af3ffb7decd0407e129f6091e53f82c8104af614266af4a00353fdf.aff4502a72b54407a70d902937fafa41,SMS,204837.0,13.0,107.0,3000.0,7.0
495071d3f30ac3b9a78787231052d857368bd91adaf65a523a9a3fb304093a45.6efb41ee3a163da7982eaff1adffd811,SMS,477680.0,9.0,92.0,3000.0,6.0
499556e6f78c73e472ae94d41f0aed06316931794aaaafa09397093cf33a715e.a2b1e6b72a27a59edd82b2a0d5382166,SMS,334355.0,19.0,15.0,3000.0,5.0
4951131da6682276da6ef866aa5929d7b0e854f2e95442642934dc810c271331.35edba72f35b93fa705c7a1a765d7093,SMS,190881.0,9.0,94.0,3000.0,6.0
49c714d148107bae3017c01c95fe38bde596ce73de40db90cdb513c4603f8d6a.2cda823adda603ed4a5aa306e9ef5fd8,SMS,477658.0,9.0,92.0,3000.0,6.0
49a5ccf30df068127920c605b3080aca99b896fb628a83786ee0c9ef81e1a9b6.3e0963cda473f13688149b3a8c934d37,SMS,56467.0,4.0,55.0,2486.0,1.0
4960c9008143f11b4da375ae44c74ea2c71b3d3634277a8bac0a2017f4c5e593.64fdd18728594b01ff82d5a8ec66ec56,SMS,309440.0,4.0,1375.0,3000.0,1.0
4a5804a9db93108e0d4ac4afa11944423bcb3b1b3205dc02af6255ab5d2fa83e.64f270ce95e916007da83dd90b568a84,SMS,478771.0,9.0,92.0,3000.0,6.0
49c8ddf50f2bdcd3e3c298e30108cb038e50f064f79034283facb6b03fc6fa6a.086028bd96a52fc6f161f6eede859349,SMS,391607.0,9.0,92.0,3000.0,6.0
4a945218a48a10014066f249f890b4ac256475e1ce3aba0d5099cb4b3b1c3080.51f1bb880a38696de1bd185a7aa2e5c6,SMS,94523.0,7.0,80.0,3000.0,4.0
249154db0cb9316673e2b9dda1644eaeab16741b2e5dd2c8cbf3bcd889b1fb8a.17ef909264e26b5590c799b382756b2a,SMS,2228315.0,4.0,57.0,2042.0,1.0
4a0e20bbf003cf0b6a17c6f388690317c4cc92088f1a7528f4c3e0a18d6566cb.d6bbf93e5af8cf2a4391818ba76d3446,SMS,105625.0,7.0,80.0,3000.0,4.0
4a5d2a60ef68aa8eb47bf8ae7c5323dc786f0657a7bd8c3af8019e9491c8e3a3.220680e8f00498ff852c5bd2c10a5079,SMS,128808.0,4.0,55.0,2486.0,1.0
4d595ce44c01fbd86e3cc5be326a411bfd18d56a947cc1cac6f8161468d5999b.fbfa4614036236e8e9f5b4d24dfdecce,SMS,76985.0,4.0,129.0,3000.0,2.0
4c7cff06c30ee9464821b31a62bdc94c7bc24ea5ce036459d460e4a4e687a4f0.5f2552055efecec71a7d36756410fbcd,SMS,767420.0,13.0,109.0,3000.0,6.0
4d35d7089bd39557a9a8bb6b204a5219a100880b5fd99bb108d1b5653f52e79b.edcbbdc93006981beee77743887e7b0d,SMS,21665.0,4.0,15.0,686.0,3.0
4c55e59a71104693b481d10faae0122e444c28e155bc44927971cb8636a2ebab.66ef344cfd5384b32b871aed12e36ba9,SMS,209643.0,21.0,131.0,3000.0,4.0
4d259a826b3a68d115c52023630a85662cd8973749bc5ea92b0403266b24e0d3.00b75fe3ff1436612322de3e2b1e27e8,SMS,184080.0,5.0,19.0,3000.0,1.0
4d1c572ec3112d10873fcc3d728f210060a4228741a8bc99e2716fc1dc1bcfa4.4945834da513279aa9c11168e64ec6cb,SMS,797513.0,27.0,105.0,3000.0,7.0
4cc6e43d7ab50be1f8eff9b3d6ccaedafd7fabe5bc3748e85bc828c481ed074e.690cea60f00af75ae511aebf11f9f170,SMS,70324.0,9.0,45.0,2056.0,4.0
4d0fbf5f9c78e67e3928e169b7a3b91d763bff0684371f7dc695010e368b871c.437700ff7c534b5e22ce7e5aa3c09934,SMS,194576.0,13.0,128.0,3000.0,4.0
4d29a9b0b3c5341f23fcf8c4779e16e932986823dc4993fa70569c50858847df.ff51eef2087c33e02adee425e8e7c625,SMS,935476.0,13.0,106.0,3000.0,6.0
4cbd431e5a6c2c58ba3f215893de24074f99e6c67b29afa1a61026fc69202c55.c4221b80e1cd6f4bf594c9be8daad05b,SMS,71944.0,4.0,129.0,3000.0,3.0
4cf78bb663ae950b97084200beb4125aff928c6226472439f185f7092fda7b0f.b982ea0c6dd503f841ee346150d4f2ed,SMS,477674.0,9.0,92.0,3000.0,6.0
4c8bb7bf923cd8bbd08a111a0f333ee015f8f74206006ff3d4aeaa220dd25687.c2454b35eb106619331d7fbcd49dc988,SMS,482947.0,13.0,180.0,3000.0,5.0
4d23ad0a36e6dbacaf4da0fe06bbaa25e69847312979b490e1dac5ee10790e4e.7e350b089c63c6d447f9a0138ef8b95a,SMS,203113.0,10.0,92.0,3000.0,6.0
4d46a892e8bdbd972bcbab055e35fedc295fb3e8c0a652070b873f3275686624.9f748a94649d8bcd1efb8e29963e8466,SMS,242666.0,15.0,157.0,3000.0,11.0
4cf425e3aaf3fefbe52e9657e41c71da8b18a070d056fe6941556d447294942a.28ab876c5bf89a407da43727ab12ffbb,SMS,779561.0,15.0,151.0,3000.0,10.0
4ccae623387894b4be1a1b54ed024100b89128ed9b61a9d3e59ec23c1a212a73.02fcf907128961df2b2791bc43f27afa,SMS,477716.0,9.0,92.0,3000.0,6.0
4d7934c1109232275abee08b6b5a343eefb74e08d29673d319f83e62183c1c34.910d301537a577f94b47e123c24fc30a,SMS,17977.0,12.0,16.0,1116.0,5.0
273285a3aee2ea6a48ce10130c3520d20bd658f8edf9934026b43e9c08874e80.00b8de0244d533564fed2e41546e8350,SMS,2121344.0,5.0,19.0,3000.0,1.0
4bab8cb56f54748617aa32aa69b5225ed4f4a0009a646eda2c5eaa378a02ee9a.7c09537fd3a638a6011caf9a7b193fed,SMS,70315.0,9.0,45.0,2056.0,4.0
4c2bc67effb5179868802735321757fd12897f9cc09b5f7b095fb694cdd5e833.431c5850d9a118d26a2cde346b3d05bb,SMS,202484.0,10.0,83.0,3000.0,5.0
4bf421056ae5a850047a3cd0d10d1ea9d055fe6dc25ab7d5dd56a0323fa64173.0b2ee2431e3a2514bd0f48349236d903,SMS,346310.0,15.0,147.0,3000.0,12.0
4b63736e622c15f9e9bbe07d6600e47c069ddc575ae6c6e5a81fa8880fe62b4f.d80ae67f3347a382aaf5eb6e43c7a1d9,SMS,209495.0,21.0,131.0,3000.0,4.0
4b6c488b47a5b3752bf68f92eafa2c33bb83ea325c883a2cf22fc41d46dba24e.f9fa0145a49c4376964072897083537f,SMS,95040.0,4.0,4.0,162.0,1.0
4b920c441bd293eba3ddd097a8ce0b44e2994134ecf8d7b8d668a488cd04cc7f.512d3703c322eb87a399c75cd5b598cd,SMS,203631.0,17.0,15.0,3000.0,4.0
4c3026a62671fe4014ebc1af5ea725e8403a94f2cbbbc643c12c223a0f097e23.e2ea1310094469ff45729bcb814ed506,SMS,559607.0,19.0,1289.0,3000.0,7.0
4c47aedff9e834149fb87fbfdbf526d0053f59721d9016d9b596543f3bbc862e.e6659be8e5669650817e0ad80de714d8,SMS,273083.0,15.0,147.0,3000.0,12.0
4bb65cc36db59e4912bd1da42ce897b3c854da0f3688ae5472aab6310445f6cb.89e1639d448f68937af61b6ba73b5fe7,SMS,348576.0,9.0,92.0,3000.0,6.0
4c16025ee00402889fa5c06a8e34df9f78ccdebfa20f54d64a6ecbbccb9d214b.7ff02edc6188bcb7f8be3d4b578b9149,SMS,409198.0,17.0,15.0,3000.0,4.0
4c073d1904fbfd3d2f569794bbea4b52f8e27cdb148dd768611afaef3910dd36.2823805112cb90f7eba26b693d5cb5d2,SMS,511397.0,10.0,43.0,2188.0,3.0
4bcf74aa5b22aab6f760a7c0becaabbee22ab951b7d2989925aa98b00284f842.4663d8403c45594c9dbc96431bc84757,SMS,49279.0,4.0,55.0,2486.0,1.0
4b70338860f70eb3a501a21a3e011cad7bf6a7011912507c0ecfab46bf83db2c.d74d0b7a01ca8a1c4f139e748dc3e538,SMS,213812.0,13.0,128.0,3000.0,5.0
4c1ee09e2f78a385011d1212f4a3b712bba9f12b5c5b3e7927bb7d4dd80db2e2.566d9c45cbdf5721053fe0dedf3f9901,SMS,477663.0,9.0,92.0,3000.0,6.0
26689763234d194687a684cc2ec2be2dc31d35b6e1add7d7691e3080fe3d5699.eff12a0a012efd5bf54223036c634fa8,SMS,3416027.0,9.0,95.0,3000.0,6.0
4e73d516f477945f5398d459ace3a503161d6dbf860d50040ed366ca41db6cce.5ef7d59e39351272eba005e597694ee9,SMS,226343.0,15.0,158.0,3000.0,11.0
4e9315c33fc0415105ceac7778e1542fba0542626d5a0b09bd9c0b0136f9ddf1.a5a8cbaea4ef7a9df0ddfe74acb38db2,SMS,209530.0,21.0,131.0,3000.0,4.0
4e160906fa96bd20eaa32d769637ab3622bfb4f5392175c46231821ff620f403.21964e531c9d83408807a75d9089ce3b,SMS,209895.0,21.0,131.0,3000.0,4.0
4e355df8f0843afc4a7bfc294ee4b1db9e9b896269c754c2d57dcb647dcd3efb.af15133d59f5ae6add4be59871d4236d,SMS,118212.0,11.0,53.0,3000.0,3.0
4dd5b03e1dd4854dfdc9134956d03631d6a18218b4082926b41cac4fb3ab59b7.a184ba20f92d46df362c5799a5d5c454,SMS,214144.0,13.0,128.0,3000.0,5.0
4e09d7e7dc439dd5459bf9826d1c5bf2805d63605729160e1daaa0057e4de86f.aa0786ed0b2d8d904e5ab29b7aa87712,SMS,252353.0,15.0,146.0,3000.0,12.0
4d8581858b15ccbc83bafb871bece100b68d097b7413b74d1eecc129c4402c4d.62a95b091613959a771c549c0383cf09,SMS,202290.0,13.0,128.0,3000.0,5.0
4e4ddcc26d69b98aa9482e58d62dccc2ace4350ad50954c1d5660a4b194f3509.b88da0b2ca8f14f890ca40c719f385ea,SMS,248656.0,11.0,99.0,3000.0,5.0
4d6ebbf5ad45ec82116fe1af35977ff65506d3ec8311c2086dd45aa526b44d0c.e6a8470db87e5bf41b388d0fa90496d0,SMS,115750.0,10.0,92.0,3000.0,6.0
4d9643b107648301c454ab581b73c1ccbe1e14adbb1fb44662a3d295f53d3145.718f71c8ceb404c657ed8bd48762a91a,SMS,477651.0,9.0,92.0,3000.0,6.0
4e13f7a466dbe5588645074aca34ce2c66cc68c4572bb9488ade9c26f01f6879.1d74ea0520c165070b7b8e364a717714,SMS,338579.0,18.0,15.0,3000.0,4.0
4e286459dbbd95ae5bb87c6db6948d833ce54659386f0a602bf1211f1e091e53.b081847cbcd75f185540d8d1bd107b72,SMS,225252.0,13.0,128.0,3000.0,5.0
4dc6b1187756ed9a037857601c453501c69801536b04bbb05dbe0b4d45f10979.631da0b1b3f79f9f679644df7d2ec886,SMS,241009.0,9.0,92.0,3000.0,6.0
4d997aa4d947dd44d579a846d487c563e7a12e9306144eb2780e4209df1f405a.79da0ee15c8691f008918b1e37fef09d,SMS,510983.0,9.0,93.0,3000.0,6.0
4d872d0ac4392a12625f694fa3c7d12b789d9116f29af34745ca90fdd12176cd.06a64b522a7d715b9b59bd0eeb1c2d87,SMS,301315.0,19.0,15.0,3000.0,5.0
4d8b54b1032299fc5c5e77320e3116234f51f4980d38057bb3e54ebe7b1bdf4e.cdb0d606730d662a1ca83f5b65ba2a6a,SMS,75931.0,4.0,129.0,3000.0,2.0
4dc64cbba7deeb050f7a86af1a45efa87478506b6759b7342c8bf25ca7942bd2.89bf040e22b2978491dfb1b0a5c66fca,SMS,764882.0,27.0,98.0,3000.0,7.0
278b13cbc8a77396ff7e289f037e7c9a24a5dc0900d27d45367dcc639cf77393.4ab850098c3d84d52472c817c404a298,SMS,1936665.0,15.0,156.0,3000.0,10.0
29174c7af80257abed0f1abdb626f567c1f60ff62279945e4e7a5e298672bd8a.11e2255784b65c5522c5aed0a1a7218e,SMS,1844180.0,10.0,86.0,3000.0,7.0
501e12ef530c85e429dfbd8694f22c969f3d9168979e6efa722f8c048689e67f.b7d5568e75125006eb906120ce19e8cf,SMS,477659.0,9.0,92.0,3000.0,6.0
50dd9ebdebee9c8b8f67e6fb17d97b6dcb272c73a3ebe944928fedf15d45faba.17f008a97ded13339b5d99fc005049a0,SMS,51845.0,4.0,8.0,348.0,2.0
5036a324629e3923f2760b841016b040932e86f3e412ab85d345ca0424d6c3bc.42b24628e267750a7077410d545cb858,SMS,440096.0,21.0,10.0,511.0,8.0
502e650f3645591e19a1c7bca6c2b05fb2f5939e95e4341981068bb9205eb640.d6ddd94c8fc42854f6820a895f6ef8cc,SMS,401456.0,19.0,15.0,3000.0,5.0
509d7d72e2bd397c3445e7e8b26ab0529b6e063b2e94f4c338a968133c09529b.5293c2d1c2925eed19ecb6c4d7e45ebc,SMS,321083.0,1.0,866.0,3000.0,1.0
5019450365d403350019dbe6e114fca092d6a8be519faf9814472507aa9a04c9.15a0f75fbc6cc4a9c84197d0f39c97b3,SMS,477632.0,9.0,92.0,3000.0,6.0
506031df83fd7d023d11c272cd10478e7cf2974d151b81f255f71ba0ece7b484.227082bbae51a8063fd2204f34031a8b,SMS,477730.0,9.0,92.0,3000.0,6.0
50ce56dceb7f081a6f421130a8537074df2eed59eb973279efe4df2f19ea893a.17ec7cf710acf79a2b72ab5aa62a2906,SMS,348591.0,9.0,92.0,3000.0,6.0
507707e217e0b0b1c655b0b051f9866227bdca7556562831fc55fd987bb331e3.d8c3fcff3715367c4743eac319ba1cb4,SMS,312611.0,15.0,149.0,3000.0,13.0
5071ae564ad4515ca54278b08820eeae4a7d42d884bac4d384f1d99f4233709d.76d0b1cb49f8cad728938a0dc258288b,SMS,293604.0,9.0,1217.0,3000.0,1.0
50f9ccb451c1b0a6ee8e6cfcf33aadcb9f7236bbc74f956679c70599fa1ed9b7.a385f17c5d312c6c71a7d658d29ab4d7,SMS,218237.0,17.0,15.0,3000.0,4.0
5030b673a6de2f1e1a83e3cb911fe053bdc38439d6a22ebad1c8a3a59d513205.9baff9e199651481383d66c857788603,SMS,618376.0,11.0,18.0,1192.0,3.0
50c14c19ada44b80bad152e96d2ed90c756bb044c977096ddc975db8f8a8c0c6.192d6a73d7b9260427b4bbbb89d7f358,SMS,62017.0,6.0,49.0,2301.0,4.0
